"keen.timestamp","keen.created_at","keen.id","action","actionResult","categories","contribution","contribution_id","feature.geometry.coordinates","feature.geometry.type","feature.id","feature.properties.contributionId","feature.properties.id","feature.properties.marker-color","feature.properties.marker-size","feature.properties.marker-symbol","feature.properties.title","feature.type","fingerprint","map.bounds.ne.lat","map.bounds.ne.lng","map.bounds.sw.lat","map.bounds.sw.lng","map.zoom","query","tag.contributionId","tag.createdAt","tag.geometry.coordinates","tag.geometry.type","tag.id","tag.properties.contributionId","tag.properties.id","tag.properties.marker-color","tag.properties.marker-size","tag.properties.marker-symbol","tag.properties.title","tag.refId","tag.referenceTo.geometry.coordinates","tag.referenceTo.geometry.type","tag.referenceTo.id","tag.referenceTo.properties.contributionId","tag.referenceTo.properties.id","tag.referenceTo.properties.marker-color","tag.referenceTo.properties.marker-size","tag.referenceTo.properties.marker-symbol","tag.referenceTo.properties.title","tag.referenceTo.type","tag.title","tag.type","tag.updatedAt","tag.url","target","timestamp","url"
"2015-01-14T22:20:33.758Z","2015-01-14T22:20:33.758Z","54b6ebb196773d75d12d1b13","marker:click","nothing","","","","[7.7055519819259635, 51.99000401102206]","Point","41","27","41","#00aeef","medium","pitch","TSV Handorf","Feature","720478420","51.99136168905718","7.713067531585693","51.9886462918229","7.702864408493042","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421274059358",""
"2015-01-14T22:20:37.542Z","2015-01-14T22:20:37.542Z","54b6ebb590e4bd243d08ea4f","map:extentchange","","","","","","","","","","","","","","","720478420","51.99271602272595","7.720577716827393","51.98728522785583","7.700171470642089","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421274062828",""
"2015-01-14T22:20:39.274Z","2015-01-14T22:20:39.274Z","54b6ebb746f9a7449e2f90ff","map:extentchange","","","","","","","","","","","","","","","720478420","51.99542456717493","7.73561954498291","51.9845629758244","7.694807052612305","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421274064755",""
"2015-01-14T22:20:42.429Z","2015-01-14T22:20:42.429Z","54b6ebbad2eaaa0fb1519491","map:extentchange","","","","","","","","","","","","","","","720478420","52.00084116453207","7.765703201293946","51.97911797535887","7.684078216552734","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421274067789",""
"2015-01-14T22:20:45.790Z","2015-01-14T22:20:45.790Z","54b6ebbd59949a69efec269b","map:extentchange","","","","","","","","","","","","","","","720478420","52.011725222028566","7.825870513916015","51.968278868824726","7.662620544433594","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421274070570",""
"2015-01-14T22:20:47.805Z","2015-01-14T22:20:47.805Z","54b6ebbf46f9a744729eea49","map:extentchange","","","","","","","","","","","","","","","720478420","52.03348539676983","7.946205139160156","51.94659278894296","7.6197052001953125","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421274073837",""
"2015-01-14T22:20:50.573Z","2015-01-14T22:20:50.573Z","54b6ebc2d2eaaa0fd5f4d037","map:extentchange","","","","","","","","","","","","","","","720478420","52.076973992292686","8.186874389648438","51.90318915504648","7.53387451171875","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421274076156",""
"2015-01-14T22:21:00.905Z","2015-01-14T22:21:00.905Z","54b6ebcc59949a69cdab02cc","sidebar:clickBack","","","","","","","","","","","","","","","720478420","52.076973992292686","8.186874389648438","51.90318915504648","7.53387451171875","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421274084976",""
"2015-01-14T22:21:01.866Z","2015-01-14T22:21:01.866Z","54b6ebcd90e4bd2427ec3a65","navigate","","","","","","","","","","","","","","","720478420","52.076973992292686","8.186874389648438","51.90318915504648","7.53387451171875","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","/map","1421274084993",""
"2015-01-14T22:21:02.790Z","2015-01-14T22:21:02.790Z","54b6ebce96773d75bf6acba9","map:extentchange","","","","","","","","","","","","","","","720478420","52.044044771802895","8.116836547851562","51.87013192222217","7.463836669921875","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421274087389",""
